id,name,country,country_code,latitude,longitude,status,status_class,reactor_type,reactor_model,construction_start_at,operational_from,operational_to,temporal_start,temporal_end,capacity_mwe,last_updated_at,source,iaea_id,dataset_region,geometry_note,map_year,period_start,period_end,decade_label,status_at_year,snapshot_rule
696,Tihange-3,Belgium,BE,50.533,5.271,Operational,active_or_suspended,PWR,WH 3LP,1978-11-01,1985-09-01,,1985-09-01,2100-01-01,1020.0,2017-02-10T23:55:44+02:00,WNA/IAEA,15.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
398,Kozloduy-5,Bulgaria,BG,43.744,23.776,Operational,active_or_suspended,PWR,VVER V-320,1980-07-09,1988-12-23,,1988-12-23,2100-01-01,953.0,2022-04-21T20:26:19+03:00,WNA/IAEA,20.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
399,Kozloduy-6,Bulgaria,BG,43.744,23.776,Operational,active_or_suspended,PWR,VVER V-320,1982-04-01,1993-12-30,,1993-12-30,2100-01-01,1003.0,2020-04-18T04:46:52+03:00,WNA/IAEA,21.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
193,Dukovany-1,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-01-01,1985-05-03,,1985-05-03,2100-01-01,420.0,2023-08-28T08:01:45+03:00,WNA/IAEA,78.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
194,Dukovany-2,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-01-01,1986-03-21,,1986-03-21,2100-01-01,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,79.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
195,Dukovany-3,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-03-01,1986-12-20,,1986-12-20,2100-01-01,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,80.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
196,Dukovany-4,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-03-01,1987-07-19,,1987-07-19,2100-01-01,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,81.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
683,Temelin-1,Czechia,CZ,49.181,14.377,Operational,active_or_suspended,PWR,VVER V-320,1987-02-01,2002-06-10,,2002-06-10,2100-01-01,1027.0,2021-02-14T03:47:53+02:00,WNA/IAEA,74.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
684,Temelin-2,Czechia,CZ,49.181,14.377,Operational,active_or_suspended,PWR,VVER V-320,1987-02-01,2003-04-18,,2003-04-18,2100-01-01,1029.0,2021-02-14T03:47:53+02:00,WNA/IAEA,75.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
444,Loviisa-1,Finland,FI,60.372,26.342,Operational,active_or_suspended,PWR,VVER V-213,1971-05-01,1977-05-09,,1977-05-09,2100-01-01,420.0,2015-05-24T04:50:50+03:00,WNA/IAEA,157.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
445,Loviisa-2,Finland,FI,60.372,26.342,Operational,active_or_suspended,PWR,VVER V-213,1972-08-01,1981-01-05,,1981-01-05,2100-01-01,420.0,2015-05-24T04:50:50+03:00,WNA/IAEA,158.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
505,Olkiluoto-1,Finland,FI,61.235,21.444,Operational,active_or_suspended,BWR,"AA-III, BWR-2500",1974-02-01,1979-10-10,,1979-10-10,2100-01-01,660.0,2018-03-10T14:51:29+02:00,WNA/IAEA,159.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
506,Olkiluoto-2,Finland,FI,61.235,21.444,Operational,active_or_suspended,BWR,"AA-III, BWR-2500",1975-11-01,1982-07-10,,1982-07-10,2100-01-01,660.0,2018-03-10T14:51:33+02:00,WNA/IAEA,160.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
507,Olkiluoto-3,Finland,FI,61.234,21.435,Operational,active_or_suspended,PWR,EPR,2005-08-12,2023-05-01,,2023-05-01,2100-01-01,1600.0,2024-03-03T20:43:43+02:00,WNA/IAEA,860.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
44,Belleville-1,France,FR,47.511,2.871,Operational,active_or_suspended,PWR,P4 REP 1300,1980-05-01,1988-06-01,,1988-06-01,2100-01-01,1310.0,2015-05-24T04:51:02+03:00,WNA/IAEA,211.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
45,Belleville-2,France,FR,47.511,2.871,Operational,active_or_suspended,PWR,P4 REP 1300,1980-08-01,1989-01-01,,1989-01-01,2100-01-01,1310.0,2015-05-24T04:51:02+03:00,WNA/IAEA,212.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
62,Blayais-1,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1977-01-01,1981-12-01,,1981-12-01,2100-01-01,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,187.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
63,Blayais-2,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1977-01-01,1983-02-01,,1983-02-01,2100-01-01,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,188.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
64,Blayais-3,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1978-04-01,1983-11-14,,1983-11-14,2100-01-01,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,189.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
65,Blayais-4,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1978-04-01,1983-10-01,,1983-10-01,2100-01-01,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,190.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
95,Bugey-2,France,FR,45.796,5.268,Operational,active_or_suspended,PWR,CP0,1972-11-01,1979-03-01,,1979-03-01,2100-01-01,920.0,2015-05-24T04:50:51+03:00,WNA/IAEA,165.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
96,Bugey-3,France,FR,45.798,5.268,Operational,active_or_suspended,PWR,CP0,1973-09-01,1979-03-01,,1979-03-01,2100-01-01,920.0,2015-05-24T04:50:51+03:00,WNA/IAEA,166.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
97,Bugey-4,France,FR,45.8,5.267,Operational,active_or_suspended,PWR,CP0,1974-06-01,1979-07-01,,1979-07-01,2100-01-01,900.0,2015-05-24T04:50:51+03:00,WNA/IAEA,167.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
98,Bugey-5,France,FR,45.8,5.267,Operational,active_or_suspended,PWR,CP0,1974-07-01,1980-01-03,,1980-01-03,2100-01-01,900.0,2015-05-24T04:50:51+03:00,WNA/IAEA,168.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
117,Cattenom-1,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1979-10-29,1987-04-01,,1987-04-01,2100-01-01,1300.0,2015-05-24T04:51:01+03:00,WNA/IAEA,207.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
118,Cattenom-2,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1980-07-28,1988-02-01,,1988-02-01,2100-01-01,1300.0,2015-05-24T04:51:02+03:00,WNA/IAEA,210.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
119,Cattenom-3,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1982-06-15,1991-02-01,,1991-02-01,2100-01-01,1300.0,2015-05-24T04:51:04+03:00,WNA/IAEA,218.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
120,Cattenom-4,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1983-09-28,1992-01-01,,1992-01-01,2100-01-01,1300.0,2015-05-24T04:51:06+03:00,WNA/IAEA,223.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
144,Chinon-B1,France,FR,47.232,0.167,Operational,active_or_suspended,PWR,CP2,1977-03-01,1984-02-01,,1984-02-01,2100-01-01,870.0,2015-05-24T04:50:58+03:00,WNA/IAEA,196.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
145,Chinon-B2,France,FR,47.232,0.167,Operational,active_or_suspended,PWR,CP2,1977-03-01,1984-08-01,,1984-08-01,2100-01-01,870.0,2015-05-24T04:50:59+03:00,WNA/IAEA,197.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
146,Chinon-B3,France,FR,47.232,0.167,Operational,active_or_suspended,PWR,CP2,1980-10-01,1987-03-04,,1987-03-04,2100-01-01,905.0,2015-05-24T04:51:03+03:00,WNA/IAEA,213.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
147,Chinon-B4,France,FR,47.232,0.167,Operational,active_or_suspended,PWR,CP2,1981-02-01,1988-04-01,,1988-04-01,2100-01-01,905.0,2015-05-24T04:51:03+03:00,WNA/IAEA,214.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
149,Chooz-B1,France,FR,50.086,4.792,Operational,active_or_suspended,PWR,N4 REP 1450,1984-01-01,2000-05-15,,2000-05-15,2100-01-01,1455.0,2015-05-24T04:51:04+03:00,WNA/IAEA,220.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
150,Chooz-B2,France,FR,50.086,4.792,Operational,active_or_suspended,PWR,N4 REP 1450,1985-12-31,2000-09-29,,2000-09-29,2100-01-01,1455.0,2015-05-24T04:51:06+03:00,WNA/IAEA,226.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
151,Civaux-1,France,FR,46.457,0.654,Operational,active_or_suspended,PWR,N4 REP 1450,1988-10-15,2002-01-29,,2002-01-29,2100-01-01,1450.0,2015-05-24T04:51:07+03:00,WNA/IAEA,227.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
152,Civaux-2,France,FR,46.457,0.654,Operational,active_or_suspended,PWR,N4 REP 1450,1991-04-01,2002-04-23,,2002-04-23,2100-01-01,1450.0,2015-05-24T04:51:07+03:00,WNA/IAEA,228.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
159,Cruas-1,France,FR,44.634,4.757,Operational,active_or_suspended,PWR,CP2,1978-08-01,1984-04-02,,1984-04-02,2100-01-01,880.0,2015-05-24T04:50:59+03:00,WNA/IAEA,198.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
160,Cruas-2,France,FR,44.634,4.757,Operational,active_or_suspended,PWR,CP2,1978-11-15,1985-04-01,,1985-04-01,2100-01-01,915.0,2015-05-24T04:50:59+03:00,WNA/IAEA,199.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
161,Cruas-3,France,FR,44.634,4.757,Operational,active_or_suspended,PWR,CP2,1979-04-15,1984-09-10,,1984-09-10,2100-01-01,880.0,2015-05-24T04:50:59+03:00,WNA/IAEA,200.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
162,Cruas-4,France,FR,44.634,4.757,Operational,active_or_suspended,PWR,CP2,1979-10-01,1985-02-11,,1985-02-11,2100-01-01,880.0,2015-05-24T04:51:00+03:00,WNA/IAEA,201.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
164,Dampierre-1,France,FR,47.732,2.513,Operational,active_or_suspended,PWR,CP1,1975-02-01,1980-09-10,,1980-09-10,2100-01-01,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,176.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
165,Dampierre-2,France,FR,47.732,2.513,Operational,active_or_suspended,PWR,CP1,1975-04-01,1981-02-16,,1981-02-16,2100-01-01,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,183.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
166,Dampierre-3,France,FR,47.732,2.513,Operational,active_or_suspended,PWR,CP1,1975-09-01,1981-05-27,,1981-05-27,2100-01-01,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,185.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
167,Dampierre-4,France,FR,47.732,2.513,Operational,active_or_suspended,PWR,CP1,1975-12-01,1981-11-20,,1981-11-20,2100-01-01,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,186.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
218,Flamanville-1,France,FR,49.537,-1.881,Operational,active_or_suspended,PWR,P4 REP 1300,1979-12-01,1986-12-01,,1986-12-01,2100-01-01,1330.0,2015-05-24T04:51:00+03:00,WNA/IAEA,202.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
219,Flamanville-2,France,FR,49.537,-1.881,Operational,active_or_suspended,PWR,P4 REP 1300,1980-05-01,1987-03-09,,1987-03-09,2100-01-01,1330.0,2015-05-24T04:51:00+03:00,WNA/IAEA,203.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
255,Golfech-1,France,FR,44.105,0.845,Operational,active_or_suspended,PWR,P4 REP 1300,1982-11-17,1991-02-01,,1991-02-01,2100-01-01,1310.0,2015-05-24T04:51:04+03:00,WNA/IAEA,219.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
256,Golfech-2,France,FR,44.105,0.845,Operational,active_or_suspended,PWR,P4 REP 1300,1984-10-01,1994-03-04,,1994-03-04,2100-01-01,1310.0,2015-05-24T04:51:06+03:00,WNA/IAEA,224.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
259,Gravelines-1,France,FR,51.014,2.138,Operational,active_or_suspended,PWR,CP1,1975-02-01,1980-11-25,,1980-11-25,2100-01-01,910.0,2015-05-24T04:50:52+03:00,WNA/IAEA,174.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
260,Gravelines-2,France,FR,51.014,2.138,Operational,active_or_suspended,PWR,CP1,1975-03-01,1980-12-01,,1980-12-01,2100-01-01,910.0,2015-05-24T04:50:52+03:00,WNA/IAEA,175.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
261,Gravelines-3,France,FR,51.014,2.138,Operational,active_or_suspended,PWR,CP1,1975-12-01,1981-06-01,,1981-06-01,2100-01-01,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,181.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
262,Gravelines-4,France,FR,51.014,2.138,Operational,active_or_suspended,PWR,CP1,1976-04-01,1981-10-01,,1981-10-01,2100-01-01,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,182.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
263,Gravelines-5,France,FR,51.014,2.138,Operational,active_or_suspended,PWR,CP1,1979-10-01,1985-01-15,,1985-01-15,2100-01-01,910.0,2015-05-24T04:51:01+03:00,WNA/IAEA,208.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
264,Gravelines-6,France,FR,51.014,2.138,Operational,active_or_suspended,PWR,CP1,1979-10-01,1985-10-25,,1985-10-25,2100-01-01,910.0,2015-05-24T04:51:02+03:00,WNA/IAEA,209.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
483,Nogent-1,France,FR,48.517,3.52,Operational,active_or_suspended,PWR,P4 REP 1300,1981-05-26,1988-02-24,,1988-02-24,2100-01-01,1310.0,2015-05-24T04:51:03+03:00,WNA/IAEA,215.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
484,Nogent-2,France,FR,48.517,3.52,Operational,active_or_suspended,PWR,P4 REP 1300,1982-01-01,1989-05-01,,1989-05-01,2100-01-01,1310.0,2015-05-24T04:51:03+03:00,WNA/IAEA,216.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
524,Paluel-1,France,FR,49.857,0.635,Operational,active_or_suspended,PWR,P4 REP 1300,1977-08-15,1985-12-01,,1985-12-01,2100-01-01,1330.0,2015-05-24T04:50:57+03:00,WNA/IAEA,191.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
525,Paluel-2,France,FR,49.857,0.635,Operational,active_or_suspended,PWR,P4 REP 1300,1978-01-01,1985-12-01,,1985-12-01,2100-01-01,1330.0,2015-05-24T04:50:57+03:00,WNA/IAEA,192.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
526,Paluel-3,France,FR,49.857,0.635,Operational,active_or_suspended,PWR,P4 REP 1300,1979-02-01,1986-02-01,,1986-02-01,2100-01-01,1330.0,2015-05-24T04:50:58+03:00,WNA/IAEA,193.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
527,Paluel-4,France,FR,49.857,0.635,Operational,active_or_suspended,PWR,P4 REP 1300,1980-02-01,1986-06-01,,1986-06-01,2100-01-01,1330.0,2015-05-24T04:50:58+03:00,WNA/IAEA,194.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
534,Penly-1,France,FR,49.975,1.215,Operational,active_or_suspended,PWR,P4 REP 1300,1982-09-01,1990-12-01,,1990-12-01,2100-01-01,1330.0,2015-05-24T04:51:05+03:00,WNA/IAEA,221.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
535,Penly-2,France,FR,49.975,1.215,Operational,active_or_suspended,PWR,P4 REP 1300,1984-08-01,1992-11-01,,1992-11-01,2100-01-01,1330.0,2015-05-24T04:51:05+03:00,WNA/IAEA,222.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
652,St. Alban-1,France,FR,45.404,4.754,Operational,active_or_suspended,PWR,P4 REP 1300,1979-01-29,1986-05-01,,1986-05-01,2100-01-01,1335.0,2015-05-24T04:51:00+03:00,WNA/IAEA,204.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
653,St. Alban-2,France,FR,45.404,4.754,Operational,active_or_suspended,PWR,P4 REP 1300,1979-07-31,1987-03-01,,1987-03-01,2100-01-01,1335.0,2015-05-24T04:51:01+03:00,WNA/IAEA,205.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
656,St. Laurent-B1,France,FR,47.724,1.582,Operational,active_or_suspended,PWR,CP2,1976-05-01,1983-08-01,,1983-08-01,2100-01-01,915.0,2015-05-24T04:50:51+03:00,WNA/IAEA,169.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
657,St. Laurent-B2,France,FR,47.72,1.581,Operational,active_or_suspended,PWR,CP2,1976-07-01,1983-08-01,,1983-08-01,2100-01-01,880.0,2015-05-24T04:50:53+03:00,WNA/IAEA,177.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2040,2040-01-01,2049-12-31,2040s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
